ROUNDID,MISSIONID,REGION,REGION_NAME,ISLAND,ISLANDCODE,SITE,LATITUDE,LONGITUDE,REEF_ZONE_CODE,REEF_ZONE,DEPTH_BIN,DEPTH_CODE,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,SITE_MIN_DEPTH,SITE_MAX_DEPTH,HABITAT_CODE,HABITAT_TYPE,DIVER,BELTTRANSECTRUN,METHODNAME,TRANSECT,SEGMENT,SEGWIDTH,SEGLENGTH,NO_SURVEY_YN,COLONYID,TAXONCODE,MORPH_CODE,MORPHOLOGY,COLONYLENGTH,OLDDEAD,RECENTDEAD,RECENT_GENERAL_CAUSE_CODE,RECENT_SPECIFIC_CAUSE_CODE,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONNAME,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,RANK,APHIAID
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479182,POCS,BR,Branching,6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479183,POCS,BR,Branching,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479184,ACSP,BR,Branching,5,50,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479185,ACSP,BR,Branching,13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479186,POCS,BR,Branching,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479187,MOSP,EM,Encrusting (mounding),29,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,10,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479188,MOSP,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479189,MOSP,EM,Encrusting (mounding),13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479190,POSP,EM,Encrusting (mounding),5,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,100,1,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479191,MOSP,EM,Encrusting (mounding),31,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479192,POCS,BR,Branching,6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479193,POCS,BR,Branching,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479194,POCS,BR,Branching,43,85,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479195,MCUR,MD,Mounding,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479196,MCUR,MD,Mounding,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479197,MCUR,MD,Mounding,6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479198,MCUR,MD,Mounding,10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-896,-14.557213,-168.16246,FRF,Forereef,Mid,M,9557,02-MAY-16,2,5,2016,36,50,AGR,Aggregate Reef,FL,19820344,Coral Belt version e,1,1,1,2.5,0,479199,PVAU,EM,Encrusting (mounding),9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites vaughani,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,Porites vaughani,Species,288918
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479200,MOSP,PL,Plating,30,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479201,MOSP,PL,Plating,11,1,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479202,MOSP,EM,Encrusting (mounding),28,10,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,60,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479203,MOSP,EM,Encrusting (mounding),14,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479204,MOSP,PL,Plating,12,5,0,.,.,-9,.,.,BIN,Barnacle Infestation,30,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479205,PSSP,EM,Encrusting (mounding),10,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479206,MOSP,PL,Plating,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479207,MOSP,PL,Plating,13,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479208,PSSP,EM,Encrusting (mounding),14,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479209,MOSP,EM,Encrusting (mounding),12,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,70,2,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479210,CCOL,EM,Encrusting (mounding),22,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Coscinaraea columna,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,COSP,Coscinaraea,Coscinaraea columna,Species,207256
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479211,MOSP,EM,Encrusting (mounding),7,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,1,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,MAR,19820345,Coral Belt version e,1,5,1,2.5,0,479212,PSSP,EM,Encrusting (mounding),15,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-865,-14.534382,-168.148049,FRF,Forereef,Mid,M,9561,03-MAY-16,3,5,2016,35,42,AGR,Aggregate Reef,HB,19820425,Coral Belt version e,1,7,1,2.5,0,480608,MONS,EM,Encrusting (mounding),6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-865,-14.534382,-168.148049,FRF,Forereef,Mid,M,9561,03-MAY-16,3,5,2016,35,42,AGR,Aggregate Reef,HB,19820425,Coral Belt version e,1,7,1,2.5,0,480609,CYPS,EM,Encrusting (mounding),15,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-865,-14.534382,-168.148049,FRF,Forereef,Mid,M,9561,03-MAY-16,3,5,2016,35,42,AGR,Aggregate Reef,HB,19820425,Coral Belt version e,1,7,1,2.5,0,480610,MOSP,EM,Encrusting (mounding),18,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-865,-14.534382,-168.148049,FRF,Forereef,Mid,M,9561,03-MAY-16,3,5,2016,35,42,AGR,Aggregate Reef,HB,19820425,Coral Belt version e,1,7,1,2.5,0,480611,MCUR,MD,Mounding,12,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480612,LINC,EM,Encrusting (mounding),22,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480613,MOSP,EM,Encrusting (mounding),35,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480614,POSP,EM,Encrusting (mounding),10,5,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,95,5,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480615,MOSP,EM,Encrusting (mounding),7,3,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,97,4,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480616,POSP,EM,Encrusting (mounding),5,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480617,POSP,EM,Encrusting (mounding),7,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480618,PSSP,EM,Encrusting (mounding),30,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480619,PDUE,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona duerdeni,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,Pavona duerdeni,Species,207315
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480620,MOSP,EM,Encrusting (mounding),28,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480621,PMAL,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona maldivensis,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,Pavona maldivensis,Species,207309
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480622,CYPS,EM,Encrusting (mounding),52,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480623,MOSP,EM,Encrusting (mounding),46,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480624,CYPS,EM,Encrusting (mounding),13,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480625,CYPS,EM,Encrusting (mounding),36,40,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480626,MOSP,EM,Encrusting (mounding),43,50,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480627,CYPS,EM,Encrusting (mounding),48,60,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480628,POSP,EM,Encrusting (mounding),10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820427,Coral Belt version e,1,3,1,2.5,0,480629,POSP,EM,Encrusting (mounding),7,10,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,90,5,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820428,Coral Belt version e,1,5,1,2.5,0,480631,LINC,EM,Encrusting (mounding),15,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820428,Coral Belt version e,1,5,1,2.5,0,480632,MCUR,MD,Mounding,10,90,0,.,.,-9,.,.,DAMB,,100,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820428,Coral Belt version e,1,5,1,2.5,0,480634,MOSP,EM,Encrusting (mounding),24,30,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,70,4,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820428,Coral Belt version e,1,5,1,2.5,0,480635,MOSP,EM,Encrusting (mounding),14,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-894,-14.552743,-168.141526,FRF,Forereef,Mid,M,9562,04-MAY-16,4,5,2016,48,58,AGR,Aggregate Reef,HB,19820428,Coral Belt version e,1,5,1,2.5,0,480636,MOSP,EM,Encrusting (mounding),13,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,100,5,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
