ROUNDID,MISSIONID,REGION,REGION_NAME,ISLAND,ISLANDCODE,SITE,LATITUDE,LONGITUDE,REEF_ZONE_CODE,REEF_ZONE,DEPTH_BIN,DEPTH_CODE,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,SITE_MIN_DEPTH,SITE_MAX_DEPTH,HABITAT_CODE,HABITAT_TYPE,DIVER,BELTTRANSECTRUN,METHODNAME,TRANSECT,SEGMENT,SEGWIDTH,SEGLENGTH,NO_SURVEY_YN,COLONYID,TAXONCODE,MORPH_CODE,MORPHOLOGY,COLONYLENGTH,OLDDEAD,RECENTDEAD,RECENT_GENERAL_CAUSE_CODE,RECENT_SPECIFIC_CAUSE_CODE,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONNAME,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,RANK,APHIAID
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366062,MISP,EC,Encrusting (columnar),13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Millepora sp,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,MISP,Millepora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366063,MOSP,EM,Encrusting (mounding),36,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366064,MOSP,EM,Encrusting (mounding),8,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366065,MOSP,EM,Encrusting (mounding),14,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366066,PMEA,BR,Branching,13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora meandrina,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora meandrina,Species,206964
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-384,19.29757956,166.652438,FRF,Forereef,Shallow,S,6564,19-MAR-14,19,3,2014,63,71,AGR,Aggregate Reef,HB,19812086,Coral Belt version e,1,3,1,2.5,0,366067,PEYD,BR,Branching,24,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-360,19.3233794,166.6200584,FRF,Forereef,Mid,M,6533,18-MAR-14,18,3,2014,44,53,AGR,Aggregate Reef,JDG,19811990,Coral Belt version e,1,5,1,2.5,0,364653,MOSP,EF,Encrusting (flat),24,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-360,19.3233794,166.6200584,FRF,Forereef,Mid,M,6533,18-MAR-14,18,3,2014,44,53,AGR,Aggregate Reef,JDG,19811990,Coral Belt version e,1,5,1,2.5,0,364654,MOSP,EF,Encrusting (flat),21,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-360,19.3233794,166.6200584,FRF,Forereef,Mid,M,6533,18-MAR-14,18,3,2014,44,53,AGR,Aggregate Reef,JDG,19811990,Coral Belt version e,1,5,1,2.5,0,364670,POSP,MD,Mounding,11,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364676,MOSP,EM,Encrusting (mounding),44,1,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364677,GEDW,MD,Mounding,17,40,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364678,GEDW,MD,Mounding,23,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364679,MONS,EM,Encrusting (mounding),25,80,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364680,CYPS,EM,Encrusting (mounding),45,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364681,ACAS,EM,Encrusting (mounding),16,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acanthastrea sp,Cnidaria,Anthozoa,Scleractinia,Mussidae,ACAS,Acanthastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364682,MOSP,EM,Encrusting (mounding),80,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364683,GONS,MD,Mounding,36,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364684,MONS,EM,Encrusting (mounding),15,60,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364685,PEYD,BR,Branching,25,0,1,PRED,FISH,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora eydouxi,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,Pocillopora eydouxi,Species,206958
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364686,GEDW,MD,Mounding,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364687,GONS,MD,Mounding,34,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364688,MOSP,EF,Encrusting (flat),14,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364689,FMAT,EF,Encrusting (flat),5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364690,GEDW,MD,Mounding,17,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364691,GEDW,MD,Mounding,23,1,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364692,MOSP,EF,Encrusting (flat),5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364693,ECHP,MD,Mounding,9,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Echinopora sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,ECHP,Echinopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364694,GONS,MD,Mounding,40,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364695,POCS,BR,Branching,6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364696,MOSP,EM,Encrusting (mounding),27,40,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364697,MOSP,EM,Encrusting (mounding),14,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364698,FMAT,MD,Mounding,28,1,0,.,.,-9,.,.,DIS,Discolorations other than Bleaching,20,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364699,POCS,BR,Branching,29,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364700,MOSP,EM,Encrusting (mounding),63,5,0,.,.,-9,.,.,SGA,Skeletal Growth Anomalies,1,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364701,FMAT,MD,Mounding,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364702,MOSP,EM,Encrusting (mounding),70,50,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364703,FAVS,EM,Encrusting (mounding),53,60,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favites sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,FAVS,Favites,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364704,CYPS,EM,Encrusting (mounding),60,40,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364705,GONS,MD,Mounding,24,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364706,GEDW,MD,Mounding,27,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364709,FMAT,MD,Mounding,24,80,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364710,CYPS,EM,Encrusting (mounding),30,60,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Cyphastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,CYPS,Cyphastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364711,MOSP,EM,Encrusting (mounding),44,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364712,MOSP,EM,Encrusting (mounding),23,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364713,MONS,EM,Encrusting (mounding),19,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364714,MOSP,EM,Encrusting (mounding),43,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364716,ACAS,EM,Encrusting (mounding),7,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acanthastrea sp,Cnidaria,Anthozoa,Scleractinia,Mussidae,ACAS,Acanthastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364717,POCS,BR,Branching,41,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811992,Coral Belt version e,1,5,1,2.5,0,364718,MONS,EM,Encrusting (mounding),22,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364719,GONS,MD,Mounding,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea sp,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364720,GEDW,MD,Mounding,26,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364721,GEDW,MD,Mounding,13,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364722,MOSP,EM,Encrusting (mounding),26,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364723,MOSP,EM,Encrusting (mounding),84,1,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364724,FMAT,MD,Mounding,19,0,0,.,.,-9,.,.,DIS,Discolorations other than Bleaching,20,-9,Favia matthaii,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia matthaii,Species,207437
87,HA1401,PRIAs,Pacific Remote Island Areas,Wake,WAK,WAK-412,19.30470753,166.5944514,FRF,Forereef,Mid,M,6518,17-MAR-14,17,3,2014,38,47,AGR,Aggregate Reef,HB,19811994,Coral Belt version e,2,1,1,2,0,364725,GEDW,MD,Mounding,25,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Goniastrea edwardsi,Cnidaria,Anthozoa,Scleractinia,Faviidae,GONS,Goniastrea,Goniastrea edwardsi,Species,207466
